1768;245;235;181;land;false;hills;1
1769;210;243;81;land;false;hills;1
1770;253;178;116;land;false;desert;1
1771;201;144;178;land;false;mountain;1
1772;208;252;235;land;false;desert;1
1773;202;249;63;land;false;hills;1
1774;249;112;244;land;false;mountain;1
1775;169;249;165;land;false;hills;1
1776;215;176;122;land;true;desert;1
1777;196;206;238;land;false;jungle;1
1778;183;164;217;land;true;plains;1
1779;211;171;227;land;false;desert;1
1780;242;197;132;land;false;hills;1
1781;204;212;239;land;false;plains;1
1782;182;200;167;land;true;hills;1
1783;234;79;232;land;false;hills;1
1784;159;235;182;land;false;desert;1
1785;73;212;236;land;false;hills;1
1786;101;199;201;land;false;desert;1
1787;216;236;162;land;false;hills;1
1788;216;201;254;land;false;hills;1
1789;199;192;219;land;false;hills;1
1790;244;173;151;land;false;plains;1
1791;242;142;124;land;false;mountain;1
1792;185;240;80;land;false;hills;1
1793;241;177;138;land;false;desert;1
1794;129;167;214;land;false;desert;1
1795;105;227;199;land;false;forest;1
1796;164;190;159;land;false;hills;1
1797;250;249;140;land;false;plains;1
1798;84;233;240;land;false;desert;1
1799;76;251;213;land;false;desert;1
1800;240;145;193;land;false;hills;1
1801;162;234;250;land;false;plains;1
1802;218;243;238;land;false;hills;1
1803;254;197;216;land;false;forest;1
1804;218;156;242;land;false;desert;1
1805;212;118;233;land;false;mountain;1
1806;102;175;229;land;false;desert;1
1807;98;231;200;land;false;hills;1
1808;138;124;240;land;true;desert;1
1809;192;243;201;land;false;desert;1
1810;212;188;176;land;false;desert;1
1811;118;250;194;land;false;desert;1
1812;201;195;146;land;false;desert;1
1813;249;102;170;land;false;forest;1
1814;186;226;215;land;false;desert;1
1815;193;206;235;land;false;mountain;1
1816;245;161;216;land;false;hills;1
1817;153;221;181;land;false;desert;1
1818;204;194;201;land;false;desert;1
1819;206;249;174;land;false;desert;1
1820;236;53;212;land;false;hills;1
1821;187;219;106;land;false;hills;1
1822;131;235;146;land;false;hills;1
1823;111;241;192;land;false;marsh;1
1824;186;252;246;land;false;hills;1
1825;203;226;148;land;false;mountain;1
1826;206;149;254;land;false;plains;1
1827;248;184;234;land;false;desert;1
1828;230;189;102;land;true;desert;1
1829;128;252;241;land;false;desert;1
1830;182;134;207;land;false;hills;1
1831;248;115;182;land;false;desert;1
1832;245;219;211;land;false;plains;1
1833;111;247;238;land;false;hills;1
1834;243;42;242;land;false;mountain;1
1835;176;177;220;land;false;plains;1
1836;239;223;210;land;false;desert;1
1837;212;68;222;land;false;marsh;1
1838;249;231;196;land;false;mountain;1
1839;115;244;247;land;false;desert;1
1840;77;227;245;land;false;desert;1
1841;249;95;186;land;false;desert;1
1842;148;246;132;land;false;plains;1
1843;180;199;160;land;false;desert;1
1844;252;247;212;land;false;hills;1
1845;160;215;212;land;false;hills;1
1846;102;198;209;land;false;jungle;1
1847;243;237;63;land;true;plains;1
1848;252;154;195;land;false;mountain;1
1849;200;221;238;land;false;desert;1
1850;212;212;89;land;false;hills;1
1851;249;235;195;land;false;desert;1
1852;253;158;196;land;false;marsh;1
1853;213;121;186;land;false;plains;1
1854;199;216;192;land;false;hills;1
1855;197;195;223;land;false;desert;1
1856;219;209;223;land;false;hills;1
1857;133;214;248;land;false;forest;1
1858;242;37;239;land;false;desert;1
1859;207;232;192;land;true;desert;1
1860;163;136;238;land;false;desert;1
1861;221;199;248;land;false;desert;1
1862;109;188;223;land;false;desert;1
1863;211;245;246;land;false;desert;1
1864;197;226;195;land;true;desert;1
1865;184;178;175;land;false;plains;1
1866;241;236;123;land;false;hills;1
1867;214;226;240;land;false;desert;1
1868;143;193;248;land;false;desert;1
1869;220;232;137;land;false;hills;1
1870;252;97;208;land;false;hills;1
1871;232;212;170;land;false;plains;1
1872;147;219;168;land;false;hills;1
1873;187;231;186;land;false;hills;1
1874;170;248;193;land;false;desert;1
1875;226;232;154;land;false;desert;1
1876;73;249;254;land;true;hills;1
1877;133;149;245;land;true;plains;1
1878;236;110;174;land;true;hills;1
1879;85;254;223;land;false;plains;1
1880;207;202;139;land;false;desert;1
1881;242;165;141;land;false;mountain;1
1882;179;156;226;land;false;hills;1
1883;215;134;187;land;false;mountain;1
1884;182;204;180;land;false;forest;1
1885;215;210;95;land;false;plains;1
1886;175;190;223;land;false;plains;1
1887;217;193;214;land;true;hills;1
1888;79;231;231;land;false;forest;1
1889;222;134;151;land;false;desert;1
1890;208;228;221;land;false;plains;1
1891;43;223;253;land;false;desert;1
1892;242;163;152;land;false;plains;1
1893;208;209;116;land;false;plains;1
1894;222;90;200;land;false;hills;1
1895;179;224;108;land;false;plains;1
1896;252;218;68;land;false;mountain;1
1897;130;251;163;land;false;hills;1
1898;37;253;230;land;false;hills;1
1899;165;199;180;land;false;hills;1
1900;246;234;124;land;false;hills;1
1901;243;176;134;land;false;hills;1
1902;156;145;253;land;false;hills;1
1903;202;182;205;land;false;desert;1
1904;229;149;199;land;false;plains;1
1905;141;173;251;land;false;marsh;1
1906;107;194;232;land;false;desert;1
1907;241;140;126;land;false;hills;1
1908;243;252;97;land;false;plains;1
1909;154;173;229;land;false;desert;1
1910;252;224;56;land;false;mountain;1
1911;216;177;231;land;false;desert;1
1912;189;183;219;land;false;hills;1
1913;234;138;242;land;false;desert;1
1914;250;117;227;land;false;hills;1
1915;221;194;177;land;false;hills;1
1916;197;178;210;land;false;desert;1
1917;150;252;159;land;false;plains;1
1918;118;247;146;land;false;hills;1
1919;222;72;241;land;false;desert;1
1920;174;247;135;land;false;desert;1
1921;253;90;204;land;false;desert;1
1922;250;247;145;land;false;hills;1
1923;158;240;239;land;false;hills;1
1924;88;239;229;land;false;mountain;1
1925;186;219;154;land;false;plains;1
1926;159;172;238;land;false;forest;1
1927;227;82;206;land;false;desert;1
1928;171;113;247;land;false;plains;1
1929;166;159;235;land;false;hills;1
1930;208;157;201;land;false;forest;1
1931;214;198;209;land;true;hills;1
1932;228;137;178;land;false;desert;1
1933;229;210;157;land;false;hills;1
1934;134;247;210;land;false;hills;1
1935;193;155;201;land;true;plains;1
1936;235;183;139;land;false;mountain;1
1937;223;74;246;land;false;hills;1
1938;150;242;203;land;false;desert;1
1939;206;241;90;land;false;desert;1
1940;153;164;252;land;false;desert;1
1941;68;253;221;land;false;hills;1
1942;180;146;195;land;false;hills;1
1943;195;226;132;land;false;mountain;1
1944;186;156;179;land;false;hills;1
1945;226;210;250;land;false;hills;1
1946;219;243;95;land;false;desert;1
1947;226;208;203;land;false;plains;1
1948;197;140;232;land;true;desert;1
1949;198;235;187;land;true;plains;1
1950;207;213;144;land;true;mountain;1
1951;232;219;101;land;false;hills;1
1952;231;243;198;land;false;plains;1
1953;195;242;221;land;false;plains;1
1954;176;231;192;land;true;plains;1
1955;244;210;179;land;true;jungle;1
1956;66;237;249;land;false;hills;1
1957;237;130;146;land;true;jungle;1
1958;210;154;156;land;false;hills;1
1959;132;242;225;land;false;desert;1
1960;237;147;241;land;false;hills;1
1961;230;158;168;land;false;mountain;1
1962;245;173;123;land;false;hills;1
1963;159;235;179;land;false;forest;1
1964;204;227;229;land;false;mountain;1
1965;163;179;246;land;false;jungle;1
1966;240;236;93;land;false;marsh;1
1967;216;236;182;land;false;plains;1
1968;95;224;201;land;false;hills;1
1969;254;165;189;land;false;hills;1
1970;193;161;218;land;false;plains;1
1971;182;196;124;land;false;hills;1
1972;161;191;235;land;false;marsh;1
1973;235;247;56;land;false;desert;1
1974;205;106;243;land;false;plains;1
1975;234;250;108;land;false;hills;1
1976;218;229;188;land;false;hills;1
1977;242;206;202;land;false;hills;1
1978;218;72;223;land;true;hills;1
1979;168;207;242;land;true;plains;1
1980;231;241;186;land;false;desert;1
1981;165;136;216;land;false;plains;1
1982;185;212;139;land;false;desert;1
1983;169;218;226;land;false;desert;1
1984;252;128;186;land;false;hills;1
1985;228;216;213;land;false;plains;1
1986;137;222;239;land;false;hills;1
1987;209;125;219;land;false;desert;1
1988;99;202;244;land;false;desert;1
1989;241;240;90;land;true;hills;1
1990;132;181;228;land;false;hills;1
1991;185;226;204;land;false;hills;1
1992;231;187;227;land;true;plains;1
1993;119;217;174;land;false;mountain;1
1994;225;173;247;land;false;desert;1
1995;236;149;150;land;false;desert;1
1996;186;253;155;land;false;hills;1
1997;210;133;226;land;false;desert;1
1998;170;195;217;land;false;desert;1
1999;106;197;221;land;false;forest;1
2000;225;166;167;land;false;desert;1
2001;225;206;244;land;false;desert;1
2002;238;105;219;land;false;desert;1
2003;175;99;233;land;false;jungle;1
2004;195;215;101;land;false;hills;1
2005;239;145;198;land;false;mountain;1
2006;242;187;205;land;false;desert;1
2007;94;189;228;land;false;mountain;1
2008;134;227;180;land;false;hills;1
2009;103;238;247;land;false;hills;1
2010;97;225;201;land;false;desert;1
2011;204;207;131;land;false;plains;1
2012;252;248;95;land;false;desert;1
2013;148;233;207;land;false;hills;1
2014;204;137;180;land;false;desert;1
2015;216;229;136;land;false;plains;1
2016;171;244;198;land;false;desert;1
2017;91;231;253;land;false;marsh;1
2018;224;219;71;land;false;hills;1
2019;188;203;119;land;false;hills;1
2020;238;70;212;land;false;desert;1
2021;252;81;227;land;true;plains;1
2022;225;178;202;land;false;hills;1
2023;236;161;207;land;false;desert;1
2024;150;150;213;land;false;plains;1
2025;177;172;215;land;false;desert;1
2026;149;244;151;land;true;forest;1
2027;249;228;29;land;false;forest;1
2028;209;95;222;land;false;jungle;1
2029;163;228;139;land;true;plains;1
2030;183;182;213;land;false;hills;1
2031;107;179;241;land;false;plains;1
2032;227;120;196;land;false;forest;1
2033;112;213;242;land;false;hills;1
2034;122;190;254;land;false;hills;1
2035;244;128;207;land;false;hills;1
2036;236;226;159;land;false;desert;1
2037;248;38;217;land;false;desert;1
2038;115;171;244;land;false;desert;1
2039;212;205;253;land;false;jungle;1
2040;227;189;222;land;false;desert;1
2041;170;246;155;land;false;jungle;1
2042;190;173;145;land;false;hills;1
2043;185;184;209;land;false;desert;1
2044;215;218;116;land;false;hills;1
2045;234;233;120;land;false;forest;1
2046;227;242;119;land;false;hills;1
2047;249;99;243;land;false;hills;1
2048;158;210;216;land;false;hills;1
2049;254;161;234;land;false;desert;1
2050;119;240;232;land;false;desert;1
2051;232;103;198;land;false;desert;1
2052;148;109;248;land;false;mountain;1
2053;238;194;73;land;false;desert;1
2054;207;118;183;land;false;desert;1
2055;141;198;238;land;false;desert;1
2056;209;220;217;land;false;hills;1
2057;135;136;254;land;false;hills;1
2058;209;248;228;land;false;hills;1
2059;196;215;121;land;false;hills;1
2060;224;126;208;land;false;desert;1
2061;226;94;206;land;false;hills;1
2062;248;248;167;land;false;plains;1
2063;194;153;174;land;true;hills;1
2064;148;219;151;land;false;forest;1
2065;246;191;226;land;false;hills;1
2066;145;181;224;land;false;desert;1
2067;215;96;247;land;false;desert;1
2068;127;209;185;land;true;plains;1
2069;238;153;220;land;false;desert;1
2070;194;201;151;land;true;hills;1
2071;203;111;241;land;false;hills;1
2072;205;245;248;land;false;desert;1
2073;167;217;232;land;false;desert;1
2074;241;56;222;land;false;desert;1
2075;211;164;247;land;false;forest;1
2076;90;176;243;land;false;mountain;1
2077;243;156;221;land;false;desert;1
2078;189;232;183;land;false;hills;1
2079;240;194;136;land;false;jungle;1
2080;130;227;241;land;false;desert;1
2081;197;254;218;land;true;desert;1
2082;57;194;251;land;false;desert;1
2083;233;201;212;land;false;hills;1
2084;164;247;219;land;false;mountain;1
2085;118;238;226;land;false;desert;1
2086;112;192;208;land;false;desert;1
2087;200;114;190;land;false;plains;1
2088;197;159;234;land;false;jungle;1
2089;239;191;108;land;false;hills;1
2090;249;192;95;land;false;marsh;1
2091;240;105;195;land;false;hills;1
2092;253;127;123;land;false;plains;1
2093;119;233;196;land;false;plains;1
2094;240;145;215;land;false;hills;1
2095;252;219;237;land;false;desert;1
2096;231;195;131;land;true;plains;1
2097;233;177;92;land;false;desert;1
2098;181;90;231;land;false;hills;1
2099;215;65;249;land;false;jungle;1
2100;151;195;251;land;false;plains;1
2101;203;202;104;land;false;desert;1
2102;208;254;225;land;true;plains;1
2103;156;212;146;land;false;desert;1
2104;235;99;217;land;false;hills;1
2105;198;214;181;land;false;jungle;1
2106;183;206;186;land;false;hills;1
2107;101;254;249;land;false;desert;1
2108;159;248;127;land;false;hills;1
2109;188;251;85;land;false;desert;1
2110;239;236;190;land;false;desert;1
2111;207;251;225;land;false;hills;1
2112;193;214;134;land;true;plains;1
2113;223;122;161;land;false;desert;1
2114;212;116;185;land;false;desert;1
2115;60;223;221;land;false;hills;1
2116;213;200;117;land;false;plains;1
2117;239;85;239;land;true;plains;1
2118;238;70;219;land;false;hills;1
2119;194;248;225;land;false;desert;1
2120;222;220;248;land;false;desert;1
2121;120;180;217;land;false;hills;1
2122;206;230;189;land;false;desert;1
2123;252;237;169;land;false;hills;1
2124;145;189;239;land;true;desert;1
2125;149;181;224;land;true;desert;1
2126;229;128;203;land;false;desert;1
2127;197;247;224;land;false;hills;1
2128;239;216;97;land;false;hills;1
2129;130;254;137;land;false;desert;1
2130;246;127;209;land;false;hills;1
2131;87;247;246;land;false;desert;1
2132;112;175;241;land;false;jungle;1
2133;223;250;38;land;true;desert;1
2134;229;235;183;land;false;hills;1
2135;190;233;182;land;false;desert;1
2136;241;197;222;land;false;plains;1
2137;228;234;86;land;false;desert;1
2138;103;195;236;land;false;hills;1
2139;190;201;124;land;false;desert;1
2140;217;238;183;land;false;desert;1
2141;242;194;144;land;true;hills;1
2142;210;233;161;land;false;desert;1
2143;110;233;183;land;false;desert;1
2144;178;180;170;land;false;hills;1
2145;178;86;249;land;false;desert;1
2146;190;170;233;land;false;hills;1
2147;218;232;118;land;false;desert;1
2148;165;247;174;land;false;hills;1
2149;220;186;167;land;false;desert;1
2150;234;253;71;land;false;plains;1
2151;210;151;140;land;false;hills;1
2152;237;146;135;land;false;hills;1
2153;155;150;253;land;false;mountain;1
2154;249;205;133;land;false;desert;1
2155;108;239;185;land;false;desert;1
2156;199;158;244;land;false;marsh;1
2157;134;207;237;land;false;hills;1
2158;158;178;175;land;false;desert;1
2159;143;133;239;land;false;hills;1
2160;254;187;210;land;false;hills;1
2161;207;156;193;land;false;hills;1
2162;177;225;183;land;false;hills;1
2163;163;195;174;land;false;desert;1
2164;195;219;248;land;false;desert;1
2165;136;174;251;land;false;desert;1
2166;253;200;175;land;false;plains;1
2167;220;104;246;land;false;marsh;1
2168;219;236;102;land;false;desert;1
2169;95;206;254;land;false;mountain;1
2170;197;195;209;land;false;hills;1
2171;235;177;228;land;false;desert;1
2172;232;160;254;land;false;desert;1
2173;159;245;173;land;false;plains;1
2174;188;181;148;land;true;hills;1
2175;210;224;113;land;false;plains;1
2176;206;248;246;land;false;desert;1
2177;167;192;212;land;false;hills;1
2178;231;245;182;land;true;plains;1
2179;214;217;250;land;false;desert;1
2180;149;191;200;land;false;marsh;1
2181;222;233;211;land;false;hills;1
2182;129;241;203;land;false;forest;1
2183;244;195;171;land;false;jungle;1
2184;219;233;202;land;false;plains;1
2185;165;206;154;land;true;plains;1
2186;131;217;227;land;false;desert;1
2187;114;253;253;land;false;hills;1
2188;237;245;151;land;true;forest;1
2189;225;240;157;land;false;desert;1
2190;191;213;211;land;false;desert;1
2191;201;245;146;land;false;hills;1
2192;183;146;236;land;false;jungle;1
2193;246;245;139;land;false;desert;1
2194;246;172;182;land;false;hills;1
2195;112;229;197;land;false;desert;1
2196;140;235;147;land;false;desert;1
2197;218;85;236;land;false;hills;1
2198;119;152;246;land;false;desert;1
2199;253;129;196;land;false;hills;1
2200;233;180;198;land;false;plains;1
2201;232;217;69;land;false;plains;1
2202;214;193;149;land;false;hills;1
2203;208;192;135;land;false;desert;1
2204;207;152;190;land;false;hills;1
2205;235;182;139;land;false;plains;1
2206;168;129;228;land;false;desert;1
2207;230;245;132;land;false;desert;1
2208;220;228;135;land;false;desert;1
2209;106;233;207;land;false;desert;1
2210;216;220;110;land;false;hills;1
2211;179;130;212;land;false;desert;1
2212;136;164;228;land;false;marsh;1
2213;195;175;149;land;false;hills;1
2214;170;216;219;land;false;hills;1
2215;212;210;245;land;false;desert;1
2216;247;193;80;land;false;hills;1
2217;182;235;212;land;false;desert;1
2218;192;238;215;land;false;desert;1
2219;251;239;209;land;false;plains;1
2220;196;205;219;land;false;desert;1
2221;149;180;221;land;false;plains;1
2222;126;203;204;land;false;forest;1
2223;190;116;206;land;false;hills;1
2224;235;248;85;land;false;desert;1
2225;201;228;152;land;false;marsh;1
2226;202;252;130;land;false;mountain;1
2227;120;250;166;land;false;desert;1
2228;224;93;197;land;false;hills;1
2229;235;186;184;land;false;desert;1
2230;109;188;204;land;false;mountain;1
2231;163;206;250;land;false;hills;1
2232;245;244;100;land;true;forest;1
2233;57;229;236;land;false;hills;1
2234;136;200;235;land;false;plains;1
2235;239;24;254;land;true;hills;1
2236;254;147;194;land;false;desert;1
2237;166;233;242;land;false;plains;1
2238;111;206;193;land;false;marsh;1
2239;96;214;252;land;true;desert;1
2240;202;248;70;land;false;hills;1
2241;141;205;214;land;true;marsh;1
2242;251;194;163;land;false;plains;1
2243;157;244;120;land;false;hills;1
2244;249;248;123;land;false;hills;1
2245;245;194;205;land;false;marsh;1
2246;167;191;169;land;true;desert;1
2247;239;96;232;land;false;hills;1
2248;205;141;219;land;true;forest;1
2249;230;48;237;land;false;mountain;1
2250;202;114;225;land;false;desert;1
2251;198;178;164;land;false;desert;1
2252;216;122;222;land;false;forest;1
2253;187;250;82;land;false;desert;1
2254;101;165;240;land;false;forest;1
2255;97;200;241;land;false;desert;1
2256;217;211;215;land;false;desert;1
2257;32;220;251;land;true;forest;1
2258;182;223;157;land;true;plains;1
2259;204;125;175;land;false;desert;1
2260;220;184;102;land;false;hills;1
2261;178;203;205;land;false;desert;1
2262;204;241;224;land;false;hills;1
2263;188;120;218;land;false;plains;1
2264;249;105;244;land;false;plains;1
2265;106;222;238;land;true;forest;1
2266;175;115;229;land;false;hills;1
2267;197;177;163;land;false;hills;1
2268;251;213;117;land;true;plains;1
2269;167;212;201;land;false;desert;1
2270;237;222;141;land;false;hills;1
2271;247;226;98;land;false;desert;1
2272;130;162;250;land;false;marsh;1
2273;181;227;137;land;true;desert;1
2274;168;152;235;land;false;hills;1
2275;198;239;217;land;false;hills;1
2276;198;234;188;land;false;plains;1
2277;251;244;61;land;false;mountain;1
2278;217;245;190;land;false;desert;1
2279;238;82;217;land;true;desert;1
2280;148;247;251;land;false;desert;1
2281;225;134;152;land;false;plains;1
2282;210;214;241;land;false;desert;1
2283;162;240;188;land;false;mountain;1
2284;198;227;242;land;false;plains;1
2285;206;160;226;land;false;desert;1
2286;221;254;129;land;false;desert;1
2287;183;217;134;land;false;desert;1
2288;157;217;194;land;true;plains;1
2289;103;248;253;land;false;hills;1
2290;175;184;154;land;false;desert;1
2291;131;236;191;land;false;hills;1
2292;198;145;230;land;false;jungle;1
2293;231;232;192;land;false;hills;1
2294;190;241;164;land;false;hills;1
2295;162;241;191;land;false;desert;1
2296;218;160;156;land;false;hills;1
2297;221;231;215;land;false;desert;1
2298;216;228;91;land;false;mountain;1
2299;251;49;224;land;false;desert;1
2300;249;184;133;land;false;desert;1
2301;176;223;159;land;false;hills;1
2302;232;224;86;land;false;hills;1
2303;195;137;186;land;false;desert;1
2304;173;220;140;land;false;hills;1
2305;84;198;240;land;false;desert;1
2306;191;197;119;land;false;desert;1
2307;143;209;239;land;false;plains;1
2308;234;190;209;land;false;desert;1
2309;185;107;244;land;false;hills;1
2310;253;222;233;land;false;desert;1
2311;237;149;124;land;false;jungle;1
2312;197;130;224;land;false;hills;1
2313;207;217;156;land;false;hills;1
2314;230;246;222;land;false;hills;1
2315;166;228;119;land;false;desert;1
2316;222;154;240;land;false;hills;1
2317;242;220;101;land;false;hills;1
2318;253;196;102;land;false;plains;1
2319;187;180;180;land;true;hills;1
2320;232;248;67;land;false;forest;1
2321;117;167;243;land;true;jungle;1
2322;195;166;235;land;false;hills;1
2323;234;176;244;land;false;desert;1
2324;208;222;253;land;false;jungle;1
2325;208;233;124;land;false;desert;1
2326;224;165;230;land;false;hills;1
2327;186;253;236;land;false;hills;1
2328;154;196;225;land;false;mountain;1
2329;122;227;210;land;false;mountain;1
2330;151;209;244;land;false;hills;1
2331;225;211;121;land;false;desert;1
2332;202;246;79;land;false;forest;1
2333;78;240;220;land;false;mountain;1
2334;233;157;245;land;false;desert;1
2335;225;204;208;land;false;mountain;1
2336;249;102;197;land;false;jungle;1
2337;115;236;204;land;false;hills;1
2338;228;205;95;land;false;hills;1
2339;225;119;198;land;false;desert;1
2340;191;249;203;land;false;desert;1
2341;239;230;123;land;false;desert;1
2342;51;237;225;land;false;hills;1
2343;238;100;215;land;true;desert;1
2344;201;184;177;land;false;hills;1
2345;78;234;192;land;true;plains;1
2346;195;192;243;land;false;desert;1
2347;214;201;114;land;false;hills;1
2348;217;93;231;land;false;hills;1
2349;232;202;244;land;false;desert;1
2350;209;252;196;land;false;desert;1
2351;239;216;91;land;false;desert;1
2352;187;174;151;land;false;hills;1
2353;194;143;243;land;false;desert;1
2354;161;238;131;land;false;plains;1
2355;112;232;167;land;false;desert;1
2356;210;242;152;land;false;hills;1
2357;118;219;228;land;false;forest;1
2358;195;194;123;land;false;desert;1
2359;162;108;241;land;false;desert;1
2360;254;200;77;land;false;desert;1
2361;210;211;190;land;false;desert;1
2362;246;78;220;land;false;plains;1
2363;214;83;245;land;false;desert;1
2364;202;189;180;land;false;desert;1
2365;122;180;243;land;false;desert;1
2366;113;180;210;land;false;mountain;1
2367;151;230;120;land;false;desert;1
2368;68;254;203;land;false;desert;1
2369;125;241;224;land;true;desert;1
2370;124;213;190;land;false;forest;1
2371;189;184;161;land;false;hills;1
2372;135;251;156;land;true;desert;1
2373;89;247;244;land;false;desert;1
2374;149;248;210;land;false;desert;1
2375;201;194;134;land;false;marsh;1
2376;250;223;181;land;true;hills;1
2377;145;210;162;land;false;desert;1
2378;174;96;254;land;false;hills;1
2379;151;137;232;land;false;desert;1
2380;107;232;218;land;false;hills;1
2381;246;214;209;land;true;hills;1
2382;195;227;252;land;true;hills;1
2383;233;229;243;land;false;desert;1
2384;221;188;144;land;false;plains;1
2385;171;227;151;land;false;desert;1
2386;169;240;222;land;false;hills;1
2387;185;199;236;land;false;desert;1
2388;221;231;102;land;false;mountain;1
2389;180;236;116;land;true;marsh;1
2390;191;158;202;land;false;hills;1
2391;245;216;115;land;false;hills;1
2392;250;198;199;land;false;mountain;1
2393;162;158;233;land;true;jungle;1
2394;237;183;127;land;false;mountain;1
2395;120;191;206;land;true;plains;1
2396;236;60;225;land;false;desert;1
2397;239;76;227;land;false;desert;1
2398;192;164;185;land;false;jungle;1
2399;77;225;203;land;false;hills;1
2400;236;211;201;land;false;mountain;1
2401;216;244;108;land;false;hills;1
2402;233;204;186;land;false;hills;1
2403;200;180;211;land;false;mountain;1
2404;97;252;226;land;false;desert;1
2405;210;192;253;land;false;desert;1
2406;115;241;204;land;false;hills;1
2407;254;83;242;land;false;forest;1
2408;104;240;172;land;false;desert;1
2409;232;170;170;land;false;mountain;1
2410;241;157;164;land;false;desert;1
2411;77;196;240;land;true;desert;1
2412;110;154;249;land;false;forest;1
2413;141;189;220;land;false;hills;1
2414;119;203;225;land;false;hills;1
2415;185;247;161;land;true;hills;1
2416;206;240;158;land;false;hills;1
2417;225;211;155;land;false;hills;1
2418;183;227;197;land;false;desert;1
2419;225;193;157;land;false;desert;1
2420;142;208;188;land;false;desert;1
2421;181;215;112;land;true;plains;1
2422;229;170;226;land;false;desert;1
2423;236;254;27;land;true;hills;1
2424;248;235;156;land;false;desert;1
2425;233;252;198;land;false;hills;1
2426;236;177;185;land;false;hills;1
2427;222;103;251;land;false;desert;1
2428;237;246;195;land;false;hills;1
2429;250;242;242;land;false;marsh;1
2430;209;197;190;land;true;desert;1
2431;189;107;241;land;false;hills;1
2432;247;224;148;land;false;desert;1
2433;164;228;247;land;true;hills;1
2434;185;147;188;land;false;desert;1
2435;213;218;191;land;false;desert;1
2436;169;127;226;land;false;desert;1
2437;183;149;195;land;true;marsh;1
2438;247;212;210;land;false;desert;1
2439;249;127;206;land;false;mountain;1
2440;147;239;185;land;false;plains;1
2441;236;114;200;land;false;desert;1
2442;237;179;127;land;false;hills;1
2443;216;99;191;land;false;mountain;1
2444;215;193;244;land;false;mountain;1
2445;245;45;250;land;false;hills;1
2446;196;240;165;land;false;jungle;1
2447;201;213;229;land;false;hills;1
2448;109;212;212;land;false;hills;1
2449;200;202;118;land;false;forest;1
2450;234;187;208;land;false;desert;1
2451;228;230;106;land;false;desert;1
2452;211;96;249;land;false;desert;1
2453;222;128;216;land;false;hills;1
2454;45;248;240;land;false;hills;1
2455;227;228;125;land;false;hills;1
2456;166;232;107;land;false;marsh;1
2457;223;211;171;land;true;hills;1
2458;230;116;158;land;false;hills;1
2459;148;215;220;land;false;hills;1
2460;156;215;185;land;false;desert;1
2461;233;237;51;land;false;plains;1
2462;132;181;245;land;false;desert;1
2463;234;148;207;land;false;desert;1
2464;199;161;248;land;false;desert;1
2465;223;191;177;land;false;hills;1
2466;254;97;207;land;false;marsh;1
2467;147;228;234;land;false;mountain;1
2468;194;187;189;land;false;hills;1
2469;235;143;191;land;false;mountain;1
2470;140;243;207;land;false;desert;1
2471;239;221;195;land;false;jungle;1
2472;75;222;250;land;false;desert;1
2473;131;133;243;land;false;plains;1
2474;239;142;240;land;false;jungle;1
2475;73;205;231;land;false;hills;1
2476;159;172;188;land;false;desert;1
2477;156;234;160;land;false;hills;1
2478;232;177;154;land;false;desert;1
2479;250;101;172;land;false;desert;1
2480;237;230;147;land;true;desert;1
2481;196;239;187;land;false;desert;1
2482;206;220;137;land;false;desert;1
2483;219;95;217;land;false;desert;1
2484;168;192;249;land;false;desert;1
2485;240;162;114;land;false;desert;1
2486;184;139;210;land;false;hills;1
2487;227;138;249;land;true;plains;1
2488;140;242;198;land;false;hills;1
2489;155;182;234;land;false;desert;1
2490;223;158;240;land;false;mountain;1
2491;210;172;249;land;false;hills;1
2492;253;150;210;land;false;desert;1
2493;251;149;229;land;false;hills;1
2494;182;90;239;land;true;forest;1
2495;207;247;189;land;false;jungle;1
2496;64;241;238;land;false;hills;1
2497;177;250;231;land;false;jungle;1
2498;222;163;205;land;false;plains;1
2499;244;205;123;land;false;hills;1
2500;230;233;232;land;false;hills;1
2501;229;177;151;land;false;hills;1
2502;193;203;168;land;false;desert;1
2503;117;203;227;land;false;hills;1
2504;157;240;215;land;false;desert;1
2505;142;239;179;land;true;desert;1
2506;150;167;253;land;true;desert;1
2507;254;89;200;land;false;hills;1
2508;210;249;157;land;false;forest;1
2509;148;146;241;land;false;jungle;1
2510;104;251;210;land;false;mountain;1
2511;163;133;219;land;false;desert;1
2512;218;38;254;land;false;hills;1
2513;194;158;172;land;false;desert;1
2514;207;98;248;land;true;hills;1
2515;95;177;240;land;false;hills;1
2516;219;106;200;land;false;desert;1
2517;216;214;177;land;false;desert;1
2518;194;158;163;land;false;mountain;1
2519;212;188;182;land;false;mountain;1
2520;192;150;181;land;false;hills;1
2521;171;176;209;land;true;plains;1
2522;177;196;193;land;true;desert;1
2523;247;92;216;land;false;hills;1
2524;147;200;224;land;false;desert;1
2525;223;169;131;land;false;desert;1
2526;166;225;127;land;false;desert;1
2527;231;205;90;land;false;desert;1
2528;254;81;241;land;false;hills;1
2529;108;203;226;land;false;plains;1
2530;218;113;177;land;false;desert;1
2531;107;187;228;land;false;hills;1
2532;106;244;245;land;false;hills;1
2533;222;94;228;land;false;desert;1
2534;185;244;92;land;true;desert;1
2535;252;149;244;land;false;hills;1
2536;144;217;181;land;false;desert;1
2537;136;225;218;land;false;desert;1
2538;141;222;226;land;true;marsh;1
